Sequence Count, Start Location, End Location 
0,186171937,186171937,
0,186173729,186173729,
0,186174677,186174677,
0,186175773,186175773,
0,186178805,186178805,
0,186179395,186179395,
0,186180484,186180484,
0,186181268,186181268,
0,186182362,186182362,
0,186182928,186182928,
0,186183090,186183090,
0,186187329,186187329,
0,186187494,186187494,
0,186187689,186187689,
0,186187789,186187789,
0,186187946,186187946,
0,186188369,186188369,
0,186190631,186190631,
0,186191771,186191771,
0,186193290,186193290,
0,186195603,186195603,
0,186197591,186197591,
0,186201218,186201218,
0,186203380,186203380,
0,186205715,186205715,
0,186205753,186205753,
0,186206754,186206754,
0,186207303,186207303,
0,186211534,186211534,
0,186212210,186212210,
0,186212632,186212632,
0,186213060,186213060,
0,186213659,186213659,
0,186214090,186214090,
0,186215168,186215168,
0,186216317,186216317,
0,186222553,186222553,
0,186223499,186223499,
0,186223770,186223770,
0,186224777,186224777,
0,186225773,186225773,
0,186225968,186225968,
0,186226188,186226188,
0,186227897,186227897,
0,186230374,186230374,
0,186230527,186230527,
0,186230540,186230540,
0,186232322,186232322,
0,186234301,186234301,
0,186234636,186234636,
0,186235309,186235309,
0,186235331,186235331,
0,186237419,186237419,
0,186238696,186238696,
0,186239033,186239033,
0,186239844,186239844,
0,186240041,186240041,
0,186244230,186244230,
0,186245380,186245380,
0,186246090,186246090,
0,186246973,186246973,
0,186246995,186246995,
0,186248536,186248536,
0,186248569,186248569,
0,186249770,186249770,
0,186250306,186250306,
0,186250670,186250670,
0,186250698,186250698,
0,186251891,186251891,
0,186252586,186252586,
0,186253824,186253824,
0,186253845,186253845,
0,186255334,186255334,
0,186255396,186255396,
0,186259661,186259661,
0,186259843,186259843,
0,186260495,186260495,
0,186263454,186263454,
0,186264559,186264559,
0,186265396,186265396,
0,186265764,186265764,
0,186269810,186269810,
0,186270281,186270281,
0,186270668,186270668,
0,186271350,186271350,
0,186273322,186273322,
0,186275563,186275563,
0,186275671,186275671,
0,186277623,186277623,
0,186280485,186280485,
0,186281416,186281416,
0,186281428,186281428,
0,186285296,186285296,
0,186289179,186289179,
0,186291683,186291683,
0,186292460,186292460,
0,186294011,186294011,
0,186294998,186294998,
0,186298199,186298199,
0,186298753,186298753,
0,186299596,186299596,
0,186301435,186301435,
0,186302107,186302107,
0,186303349,186303349,
0,186303985,186303985,
0,186306612,186306612,
0,186307210,186307210,
0,186308087,186308087,
0,186309501,186309501,
0,186310010,186310010,
0,186310120,186310120,
0,186310166,186310166,
0,186310178,186310178,
0,186310662,186310662,
0,186312056,186312056,
0,186312381,186312381,
0,186312663,186312663,
0,186312715,186312715,
0,186314052,186314052,
0,186314727,186314727,
0,186316064,186316064,
0,186317295,186317295,
0,186322529,186322529,
0,186324857,186324857,
0,186326442,186326442,
0,186326597,186326597,
0,186326709,186326709,
0,186327468,186327468,
0,186328772,186328772,
0,186328982,186328982,
0,186329901,186329901,
0,186332157,186332157,
0,186332564,186332564,
0,186335459,186335459,
0,186335552,186335552,
0,186335853,186335853,
0,186338894,186338894,
0,186341221,186341221,
0,186344644,186344644,
0,186344889,186344889,
0,186346865,186346865,
0,186349251,186349251,
0,186349666,186349666,
0,186350838,186350838,
0,186352656,186352656,
0,186352791,186352791,
0,186357075,186357075,
0,186363618,186363618,
0,186368251,186368251,
0,186368649,186368649,
0,186368939,186368939,
0,186373531,186373531,
0,186373845,186373845,
0,186374893,186374893,
0,186375233,186375233,
0,186380788,186380788,
0,186383007,186383007,
0,186383942,186383942,
0,186385303,186385303,
0,186386493,186386493,
0,186387011,186387011,
0,186387137,186387137,
0,186387808,186387808,
0,186387888,186387888,
0,186388419,186388419,
0,186388578,186388578,
0,186388759,186388759,
0,186389086,186389086,
0,186393173,186393173,
0,186394526,186394526,
0,186395210,186395210,
0,186395305,186395305,
0,186395484,186395484,
0,186395576,186395576,
0,186396971,186396971,
0,186397091,186397091,
0,186398180,186398180,
0,186405250,186405250,
0,186406219,186406219,
0,186406643,186406643,
0,186407124,186407124,
0,186408015,186408015,
0,186410943,186410943,
0,186411421,186411421,
0,186411758,186411758,
0,186412287,186412287,
0,186414412,186414412,
0,186414459,186414459,
0,186416664,186416664,
0,186418980,186418980,
0,186419583,186419583,
0,186426177,186426177,
0,186427853,186427853,
0,186436103,186436103,
0,186437154,186437154,
0,186437575,186437575,
0,186440799,186440799,
0,186441456,186441456,
0,186441864,186441864,
0,186442253,186442253,
0,186442427,186442427,
0,186442652,186442652,
0,186443543,186443543,
0,186446905,186446905,
0,186446917,186446917,
0,186451981,186451981,
0,186451990,186451990,
0,186456349,186456349,
0,186457548,186457548,
0,186458630,186458630,
0,186458920,186458920,
0,186458928,186458928,
0,186459460,186459460,
0,186459648,186459648,
0,186460189,186460189,
0,186462011,186462011,
0,186462035,186462035,
0,186467388,186467388,
0,186468376,186468376,
0,186469454,186469454,
0,186471778,186471778,
0,186472835,186472835,
0,186473608,186473608,
0,186475718,186475718,
0,186476296,186476296,
0,186477674,186477674,
0,186480734,186480734,
0,186482665,186482665,
0,186482801,186482801,
0,186487975,186487975,
0,186488110,186488110,
0,186490496,186490496,
0,186491281,186491281,
0,186495022,186495022,
0,186501031,186501031,
0,186504947,186504947,
0,186508320,186508320,
0,186509687,186509687,
0,186510097,186510097,
0,186514476,186514476,
0,186519990,186519990,
0,186520904,186520904,
0,186524060,186524060,
0,186526428,186526428,
0,186527360,186527360,
0,186528803,186528803,
0,186532856,186532856,
0,186533899,186533899,
0,186535827,186535827,
0,186537828,186537828,
0,186543469,186543469,
0,186543995,186543995,
0,186547578,186547578,
0,186548432,186548432,
0,186549836,186549836,
0,186552360,186552360,
0,186552829,186552829,
0,186553137,186553137,
0,186553661,186553661,
0,186565847,186565847,
0,186567444,186567444,
0,186570208,186570208,
0,186570509,186570509,
0,186571528,186571528,
0,186576929,186576929,
0,186582889,186582889,
0,186583860,186583860,
0,186584175,186584175,
0,186584629,186584629,
0,186587690,186587690,
0,186594026,186594026,
0,186594334,186594334,
0,186594756,186594756,
0,186596381,186596381,
0,186598861,186598861,
0,186604513,186604513,
0,186607668,186607668,
0,186607842,186607842,
0,186607949,186607949,
0,186609063,186609063,
0,186611349,186611349,
0,186611697,186611697,
0,186613663,186613663,
0,186613736,186613736,
0,186618055,186618055,
0,186618133,186618133,
0,186618327,186618327,
0,186619060,186619060,
0,186619141,186619141,
0,186619412,186619412,
0,186622587,186622587,
0,186625112,186625112,
0,186630710,186630710,
0,186631753,186631753,
0,186635683,186635683,
0,186639333,186639333,
0,186639401,186639401,
0,186639664,186639664,
0,186639794,186639794,
0,186641196,186641196,
0,186641875,186641875,
0,186643234,186643234,
0,186643500,186643500,
0,186643627,186643627,
0,186644176,186644176,
0,186648243,186648243,
0,186648452,186648452,
0,186648730,186648730,
0,186649252,186649252,
0,186649518,186649518,
0,186650036,186650036,
0,186650061,186650061,
0,186650478,186650478,
0,186652600,186652600,
0,186660461,186660461,
0,186664629,186664629,
0,186667701,186667701,
0,186669094,186669094,
0,186669920,186669920,
0,186674665,186674665,
0,186675514,186675514,
0,186675693,186675693,
0,186675800,186675800,
0,186677525,186677525,
0,186678730,186678730,
0,186678879,186678879,
0,186679521,186679521,
0,186683339,186683339,
0,186684962,186684962,
0,186685257,186685257,
0,186685579,186685579,
0,186686326,186686326,
0,186690110,186690110,
0,186691265,186691265,
0,186691287,186691287,
0,186691635,186691635,
0,186691960,186691960,
0,186693014,186693014,
0,186693285,186693285,
0,186693438,186693438,
0,186697156,186697156,
0,186697194,186697194,
0,186698639,186698639,
0,186701650,186701650,
0,186702087,186702087,
0,186702792,186702792,
0,186706230,186706230,
0,186710022,186710022,
0,186712595,186712595,
0,186714858,186714858,
0,186714981,186714981,
0,186715899,186715899,
0,186716323,186716323,
0,186716950,186716950,
0,186718958,186718958,
0,186723875,186723875,
0,186724956,186724956,
0,186725194,186725194,
0,186727111,186727111,
0,186727260,186727260,
0,186728443,186728443,
0,186728857,186728857,
0,186729982,186729982,
0,186731743,186731743,
0,186732215,186732215,
0,186737140,186737140,
0,186738638,186738638,
0,186739347,186739347,
0,186740716,186740716,
0,186741827,186741827,
0,186742354,186742354,
0,186742535,186742535,
0,186746845,186746845,
0,186747626,186747626,
0,186750508,186750508,
0,186750870,186750870,
0,186751591,186751591,
0,186752226,186752226,
0,186756245,186756245,
0,186761069,186761069,
0,186761175,186761175,
0,186764136,186764136,
0,186764572,186764572,
0,186765067,186765067,
0,186766151,186766151,
0,186766166,186766166,
0,186768240,186768240,
0,186769741,186769741,
0,186770245,186770245,
0,186771738,186771738,
0,186772397,186772397,
0,186773841,186773841,
0,186773863,186773863,
0,186776245,186776245,
0,186776345,186776345,
0,186777000,186777000,
0,186778575,186778575,
0,186781930,186781930,
0,186782468,186782468,
0,186782844,186782844,
0,186782935,186782935,
0,186785151,186785151,
0,186786069,186786069,
0,186788486,186788486,
0,186789315,186789315,
0,186789344,186789344,
0,186791160,186791160,
0,186795643,186795643,
0,186798489,186798489,
0,186799554,186799554,
0,186799599,186799599,
0,186803509,186803509,
0,186803744,186803744,
0,186804780,186804780,
0,186806946,186806946,
0,186811010,186811010,
0,186812671,186812671,
0,186812880,186812880,
0,186812944,186812944,
0,186813882,186813882,
0,186814567,186814567,
0,186814913,186814913,
0,186816488,186816488,
0,186818571,186818571,
0,186818689,186818689,
0,186822170,186822170,
0,186824774,186824774,
0,186825358,186825358,
0,186826784,186826784,
0,186828931,186828931,
0,186829511,186829511,
0,186836627,186836627,
0,186836759,186836759,
0,186839608,186839608,
0,186839908,186839908,
0,186840113,186840113,
0,186845136,186845136,
0,186846416,186846416,
0,186846526,186846526,
0,186848407,186848407,
0,186851545,186851545,
0,186854069,186854069,
0,186857929,186857929,
0,186858768,186858768,
0,186862510,186862510,
0,186863233,186863233,
0,186864754,186864754,
0,186865367,186865367,
0,186866311,186866311,
0,186866786,186866786,
0,186870195,186870195,
0,186870229,186870229,
0,186870544,186870544,
0,186871246,186871246,
0,186871321,186871321,
0,186871699,186871699,
0,186873562,186873562,
0,186874612,186874612,
0,186875879,186875879,
0,186876640,186876640,
0,186877705,186877705,
0,186879725,186879725,
0,186880515,186880515,
0,186882680,186882680,
0,186886873,186886873,
0,186887064,186887064,
0,186888644,186888644,
0,186889158,186889158,
0,186890376,186890376,
0,186892006,186892006,
0,186892917,186892917,
0,186893277,186893277,
0,186893422,186893422,
0,186893877,186893877,
0,186894327,186894327,
0,186895814,186895814,
0,186899368,186899368,
0,186899755,186899755,
0,186902004,186902004,
0,186909203,186909203,
0,186909871,186909871,
0,186910720,186910720,
0,186911002,186911002,
0,186912161,186912161,
0,186912461,186912461,
0,186913673,186913673,
0,186920359,186920359,
0,186925349,186925349,
0,186927016,186927016,
0,186927561,186927561,
0,186928567,186928567,
0,186929572,186929572,
0,186929589,186929589,
0,186932913,186932913,
0,186933830,186933830,
0,186934210,186934210,
0,186937756,186937756,
0,186941742,186941742,
0,186942536,186942536,
0,186942752,186942752,
0,186945977,186945977,
0,186947286,186947286,
0,186947303,186947303,
0,186949060,186949060,
0,186950104,186950104,
0,186952538,186952538,
0,186952709,186952709,
0,186952850,186952850,
0,186953390,186953390,
0,186956094,186956094,
0,186956134,186956134,
0,186956371,186956371,
0,186959029,186959029,
0,186959474,186959474,
0,186959979,186959979,
0,186960656,186960656,
0,186962595,186962595,
0,186963405,186963405,
0,186968156,186968156,
0,186970759,186970759,
0,186971118,186971118,
0,186972809,186972809,
0,186974328,186974328,
0,186977417,186977417,
0,186980101,186980101,
0,186982869,186982869,
0,186983245,186983245,
0,186987089,186987089,
0,186989411,186989411,
0,186991040,186991040,
0,186992048,186992048,
0,186993906,186993906,
0,187002290,187002290,
0,187003208,187003208,
0,187005140,187005140,
0,187005415,187005415,
0,187005433,187005433,
0,187005564,187005564,
0,187006228,187006228,
0,187010224,187010224,
0,187014312,187014312,
0,187014356,187014356,
0,187014887,187014887,
0,187015060,187015060,
0,187015089,187015089,
0,187018015,187018015,
0,187020956,187020956,
0,187027432,187027432,
0,187027687,187027687,
0,187028699,187028699,
0,187029805,187029805,
0,187030607,187030607,
0,187033011,187033011,
0,187034845,187034845,
0,187035642,187035642,
0,187036194,187036194,
0,187036723,187036723,
0,187039004,187039004,
0,187040230,187040230,
0,187041977,187041977,
0,187042850,187042850,
0,187043751,187043751,
0,187044095,187044095,
0,187044386,187044386,
0,187045747,187045747,
0,187045774,187045774,
0,187046406,187046406,
0,187048495,187048495,
0,187048960,187048960,
0,187049074,187049074,
0,187049605,187049605,
0,187051780,187051780,
0,187052783,187052783,
0,187055019,187055019,
0,187055862,187055862,
0,187058581,187058581,
0,187059503,187059503,
0,187060095,187060095,
0,187063257,187063257,
0,187063831,187063831,
0,187066813,187066813,
0,187067486,187067486,
0,187068287,187068287,
0,187072169,187072169,
0,187074712,187074712,
0,187077575,187077575,
0,187080602,187080602,
0,187081451,187081451,
0,187082922,187082922,
0,187084890,187084890,
0,187088843,187088843,
0,187089591,187089591,
0,187090687,187090687,
0,187094806,187094806,
0,187094912,187094912,
0,187096543,187096543,
0,187099439,187099439,
0,187103109,187103109,
0,187103791,187103791,
0,187104323,187104323,
0,187107309,187107309,
0,187107374,187107374,
0,187108067,187108067,
0,187108083,187108083,
0,187108255,187108255,
0,187108995,187108995,
0,187110401,187110401,
0,187111518,187111518,
0,187112612,187112612,
0,187114319,187114319,
0,187115654,187115654,
0,187117342,187117342,
0,187127905,187127905,
0,187128130,187128130,
0,187128238,187128238,
0,187131019,187131019,
0,187132580,187132580,
0,187136208,187136208,
0,187138727,187138727,
0,187142365,187142365,
0,187142616,187142616,
0,187142835,187142835,
0,187143124,187143124,
0,187143567,187143567,
0,187146228,187146228,
0,187147750,187147750,
0,187148011,187148011,
0,187148932,187148932,
0,187151151,187151151,
0,187151911,187151911,
0,187152810,187152810,
0,187155775,187155775,
0,187164018,187164018,
0,187164317,187164317,
0,187164399,187164399,
0,187164856,187164856,
0,187165009,187165009,
0,187165479,187165479,
0,187165500,187165500,
0,187166813,187166813,
0,187167854,187167854,
0,187168759,187168759,
0,187172923,187172923,
0,187173969,187173969,
0,187174817,187174817,
0,187175995,187175995,
0,187176043,187176043,
0,187176254,187176254,
0,187176488,187176488,
0,187176599,187176599,
0,187177585,187177585,
0,187177840,187177840,
0,187180423,187180423,
0,187181071,187181071,
0,187181968,187181968,
0,187184192,187184192,
0,187184466,187184466,
0,187194598,187194598,
0,187195106,187195106,
0,187196413,187196413,
0,187196492,187196492,
0,187197190,187197190,
0,187197736,187197736,
0,187199705,187199705,
0,187201026,187201026,
0,187202263,187202263,
0,187204532,187204532,
0,187206239,187206239,
0,187206730,187206730,
0,187214257,187214257,
0,187214496,187214496,
0,187214855,187214855,
0,187215213,187215213,
0,187215670,187215670,
0,187221250,187221250,
0,187221499,187221499,
0,187221777,187221777,
0,187223221,187223221,
0,187223542,187223542,
0,187225003,187225003,
0,187225328,187225328,
0,187228070,187228070,
0,187228122,187228122,
0,187229348,187229348,
0,187230182,187230182,
0,187232026,187232026,
